"SMILES","PKM2_inhibition","ERK2_inhibition"
"COc1ccc(Cn2nnnc2[C@@H](C(C)C)N2CCc3ccccc32)cc1",0,0
"COc1ccc(NC(=O)Nc2cc(C)ccc2OC(F)F)c(OC)c1",0,0
"COc1ccc(NCC(=O)Nc2ccc(Cl)cc2C)c(OC)c1",0,0
"COc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)[O-])c2)cc1",0,0
"COc1ccc(NS(=O)(=O)c2ccc3c(c2)Cc2ccccc2-3)cn1",0,0
"COc1ccc(OC)c(-n2c([S-])nnc2-c2cccc(O)c2)c1",0,0
"COc1ccc(OC)c(NC(=O)[C@@H]2[C@H](C(=O)[O-])[C@H]3CC[C@@H]2C3=C(C)C)c1",0,0
"COc1ccc(OC)c(Nc2nc(-c3sc(N)nc3C)cs2)c1",0,0
"COc1ccc(OCC(=O)c2c([O-])oc3ccccc3c2=O)cc1",0,0
"COc1ccc(OCc2nc(N)nc(Nc3cccc(C)c3C)n2)cc1",0,0
"COc1ccc(Oc2c(C)oc3c(C[NH+](C)C)c(O)ccc3c2=O)cc1",0,0
"COc1ccc(S(=O)(=O)n2nc(OC(=O)c3ccco3)cc2N)cc1",0,0
"COc1cccc(-c2cc(C(=O)N3CCCc4ccccc43)no2)c1",0,0
"COc1cccc(-c2cc(N)nn2C(=O)Nc2ccc(Cl)cc2)c1",0,0
"COc1cccc(C2=C[C@H](c3cccc(OC)c3OC)n3nnnc3N2)c1",0,0
"COc1cccc(NC(=O)CCS(=O)(=O)c2cccs2)c1",0,0
"COc1cccc(NC(=O)N(Cc2ccco2)[C@H](C)c2cccs2)c1",0,0
"COc1cccc([C@@H]2C[C@H](c3ccccc3OC)n3nc(N)nc3N2)c1",0,0
"COc1ccccc1CCn1cnc2c3cc(C)ccc3n(C)c2c1=O",0,0
"COc1ccccc1CNC(=O)[C@@H]1CC(=O)N(c2ccc(C)c(C)c2)C1",0,0
"COc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1",0,0
"COc1ccccc1NC(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1",0,0
"COc1ccccc1Nc1nnc(SCC(=O)N2CCCC2=O)s1",0,0
"CSCC[C@H](NC(=O)Nc1cccc(C(F)(F)F)c1)C(=O)[O-]",0,0
"CS[C@@H]1CCCC[C@@]1(O)CSc1nc2c(cc1C#N)CCCC2",0,0
"CSc1ccccc1C(=O)Nc1cccc(N(C)S(C)(=O)=O)c1",0,0
"CSc1ncc(Cl)c(C(=O)Nc2nnc(SC)s2)n1",0,0
"C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccc2c(c1)OCO2",0,0
"C[C@@H](Sc1nnc2ccccn12)C(=O)Nc1ccc(Cl)cn1",0,0
"C[C@@H]1C(=O)C[C@@H](c2ccco2)N2C(=O)[C@@H]3[C@H](C(=O)[O-])[C@H]4C=C[C@@]3(O4)[C@@H]12",0,0
"C[C@@H]1CCCC[C@H]1NC(=O)COc1ccc(-n2cnnn2)cc1",0,0
"C[C@@H]1CCCC[N@H+]1CCNC(=O)CN1C(=O)COc2ccccc21",0,0
"C[C@@H]1CCCN(c2oc(-c3cccc4ccccc34)nc2C#N)C1",0,0
"C[C@@H]1CN(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)C[C@@H](C)O1",0,0
"C[C@@H]1Cc2ccccc2N1C(=O)CN1C(=O)CN(C)C(=O)c2ccccc21",0,0
"Cc1c(-c2nc(N)nc(Nc3ccc(F)cc3)n2)oc2ccccc12",0,0
"Cc1c(Br)c(C(F)(F)F)nn1CC(=O)NC[C@H]1CCCO1",0,0
"Cc1c(C(=O)[O-])oc2ccc(S(=O)(=O)N(CC(C)C)CC(C)C)cc12",0,0
"Cc1c(N/C=C/C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C",0,0
"Cc1cc(-c2nnc3sc(-c4ccc(Cl)cc4Cl)nn23)n[nH]1",0,0
"Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccco3)n2N)c(C)c1",0,0
"Cc1cc(C)c2cc(C#N)c(SCC(=O)NCc3ccco3)nc2c1",0,0
"Cc1cc(C)c2cc3c(ccn3[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)cc2n1",0,0
"Cc1cc(C)nc(-n2nc(C)c(Sc3ccc(F)cc3)c2N)n1",0,0
"Cc1cc(NC(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)no1",0,0
"Cc1cc(NC(=O)NC(=O)c2cccc(OC(F)(F)C(F)F)c2)n[nH]1",0,0
"Cc1cc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3c(C)noc3C)C2)n[nH]1",0,0
"Cc1cc(N[C@@]2(C(F)(F)F)[NH+]=C(c3ccccc3)NC2=O)no1",0,0
"Cc1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c(C)s1",0,0
"Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2Cc2cccnc2)cc1",0,0
"Cc1ccc(-c2nc(NC(=O)CSc3nnc(C)s3)ns2)cc1",0,0
"Cc1ccc(-c2nnc3sc([C@H]4COc5ccccc5O4)nn23)cc1",0,0
"Cc1ccc(-c2nnn(CC(=O)N3CCN(c4ccccc4)CC3)n2)o1",0,0
"Cc1ccc(-c2noc([C@@H]3CCCN(C(=O)c4ccccc4)C3)n2)o1",0,0
"Cc1ccc(-n2cnc3c(sc4[nH+]ccc(N(C)C)c43)c2=O)cc1",0,0
"Cc1ccc(-n2nc3c(c2NC(=O)C(C)(C)C)CSC3)c(C)c1",0,0
"Cc1ccc(C)c(N(C)S(=O)(=O)c2cccc3nsnc23)c1",0,0
"Cc1ccc(CNC(=O)CN2C(=O)C3(OCCCO3)c3ccccc32)cc1",0,0
"Cc1ccc(Cn2nnc3c(=O)n(CC(=O)N4CCCCC4)cnc32)cc1",0,0
"Cc1ccc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)N2CCCCC2)cc1",0,0
"Cc1ccc(O)c(C(=O)c2cnc3c(c2)CN(CCC(C)C)C(=O)N3)c1",0,0
"Cc1ccc(OCc2nnc(SCC[NH+]3CCOCC3)n2C)cc1",0,0
"Cc1ccc(S(=O)(=O)N(C)c2ccc(NS(C)(=O)=O)cc2)cc1",0,0
"Cc1ccc(S(=O)(=O)Nc2ccc3nc(N)sc3c2)cc1",0,0
"Cc1ccc2[nH]c(=O)c(N3CCOCC3)c(-c3ccccc3)c2c1",0,0
"Cc1ccc2c(CSc3nnc(C4CC4)n3N)cc(=O)oc2c1",0,0
"Cc1ccc2c(c1)N(CCC(=O)NC[C@H]1CCCO1)C(=O)CO2",0,0
"Cc1ccc2c(c1)[C@@H]1C[N@H+](C)CC[C@H]1N2C(=O)Nc1ccc(Cl)cc1",0,0
"Cc1ccc2c(c1)[C@@H]1C[N@H+](C)CC[C@H]1N2C(=O)c1ccc(Br)o1",0,0
"Cc1ccc2cccc(OC(=O)c3ccc4c(c3)OCCO4)c2n1",0,0
"Cc1ccc2cccc(S(=O)(=O)N[C@@H]3CCS(=O)(=O)C3)c2n1",0,0
"Cc1cccc(-c2noc(-c3ccccc3C(=O)NC[C@H]3CCCO3)n2)c1",0,0
"Cc1cccc(N(CC(=O)N2CCCC2)S(=O)(=O)c2ccccc2)c1",0,0
"Cc1cccc(N(CC(=O)N2CCCC2)S(=O)(=O)c2ccccc2)c1C",0,0
"Cc1cccc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)n1",0,0
"Cc1cccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc12",0,0
"Cc1ccccc1N(CC(=O)Nc1ccc(F)cc1)S(C)(=O)=O",0,0
"Cc1ccccc1NC(=O)c1ccccc1NC(=O)c1ccco1",0,0
"Cc1ccn2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)[nH+]c2c1",0,0
"Cc1ccnc(N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)n1",0,0
"Cc1ccnc(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)c1",0,0
"Cc1ccnc(N[C@H]2c3ccccc3C(=O)N2Cc2ccccc2Cl)c1",0,0
"Cc1n[nH]c(SCC(=O)Nc2ccc(Br)cn2)nc1=O",0,0
"Cc1nc2cc(NC(=O)N3CCN(c4ccccn4)CC3)ccc2o1",0,0
"Cc1nc2oc3ccccc3c(=O)c2c(=O)n1Cc1ccccc1",0,0
"Clc1ccc(Cn2ncc3c(NCC[NH+]4CCOCC4)ncnc32)cc1",0,0
"Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CCC(=O)c1ccccc1",0,0
"Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2Cc1ccccc1Cl",0,0
"Cn1c(=O)cc(SCC(=O)N2CCCC2)c2ccc(Cl)cc21",0,0
"Cn1c(=O)n(C)c2cc(NC(=O)c3cc4ccccc4o3)ccc21",0,0
"Cn1c(C(=O)NCc2ccco2)cc2c(=O)[nH]c3ccccc3c21",0,0
"Cn1c(C(=O)[O-])c(CC(=O)Nc2ccc(F)cc2F)c2ccccc21",0,0
"Cn1c(N2CCN(C(=O)NCc3ccccc3)CC2)nc2ccccc21",0,0
"Cn1c(SCC[NH+]2CCCCC2)nnc1-c1ccccc1Br",0,0
"Cn1c2c(c(=O)n(C)c1=O)C[N@H+](Cc1ccc3c(c1)OCO3)CN2",0,0
"N#CC1=C(SCc2ccccc2)NC(=O)[C@@H](C#N)C12CCCC2",0,0
"N#Cc1cccc([C@H](c2nnnn2Cc2ccccc2)[NH+]2CCCC2)c1",0,0
"NC(=O)C1CCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)CC1",0,0
"Nc1c(C(=O)NCc2ccccc2)nnn1Cc1cccc(Cl)c1",0,0
"Nn1cnnc1SCC(=O)Nc1ccc(C2CCCCC2)cc1",0,0
"O=C(CCCc1nc(-c2ccccc2Cl)no1)NC1CCCCC1",0,0
"O=C(CCCc1nc(-c2ccccc2Cl)no1)NCc1cccnc1",0,0
"O=C(CN1C2=[NH+]CCN2c2ccccc21)C12CC3CC(CC(C3)C1)C2",0,0
"O=C(COC(=O)C1CCCCC1)Nc1ccc(N2CCCCC2)cc1",0,0
"O=C(COC(=O)c1ccc2c(c1)OCCO2)NCc1ccccc1",0,0
"O=C(COc1ccc2c(c1)OCO2)NC12CC3CC(CC(C3)C1)C2",0,0
"O=C(COc1ccccc1)N1CC[NH+](C[C@@H]2C[C@H]3C=C[C@@H]2C3)CC1",0,0
"O=C(CSc1nc(=O)c2c([nH]1)CCC2)Nc1cccc(Cl)c1",0,0
"O=C(CSc1nc([O-])cc(=O)n1-c1ccccc1)NCc1ccccc1",0,0
"O=C(CSc1nc2ccccc2s1)NCCC[NH+]1CCOCC1",0,0
"O=C(CSc1nnc(-c2ccccc2Cl)o1)N1CCCCC1",0,0
"O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2",0,0
"O=C(C[C@H]1Oc2ccccc2NC1=O)NCCC[NH+]1CCCCCC1",0,0
"O=C(Cc1ccc(-n2cnnn2)cc1)NC12CC3CC(CC(C3)C1)C2",0,0
"O=C(Cn1cnc2ccccc2c1=O)Nc1ccc2c(c1)CCC2",0,0
"O=C(Cn1ncc2c1-c1ccccc1OC2)Nc1ccc(Cl)cn1",0,0
"O=C(NCCC[NH+]1CCOCC1)[C@@H]1CC(=O)N(CCc2ccccc2)C1",0,0
"O=C(NC[C@@H]1CCS(=O)(=O)C1)NC[C@@H]1CCS(=O)(=O)C1",0,0
"O=C(NCc1nc(-c2ccccc2)no1)c1ccc(Br)o1",0,0
"O=C(Nc1cccc(Cl)c1)N1CC[NH+](Cc2ccccc2)CC1",0,0
"O=C(OCC(=O)N1CCN(c2ccccc2)CC1)c1ccccn1",0,0
"O=C([O-])[C@H](Cc1cc2ccccc2[nH]1)N1C(=O)[C@H]2CC=C(Cl)C[C@@H]2C1=O",0,0
"O=C(c1cc(-c2ccc(O)cc2)on1)N1CCCc2ccccc21",0,0
"O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccco2)CC1",0,0
"O=C(c1ccc(Br)o1)N1CCN(c2ccc(F)cc2)CC1",0,0
"O=C(c1ccc(Nc2cccc(C(F)(F)F)c2)nc1)N1CCCC1",0,0
"O=C(c1cccc(C(=O)N2CCc3ccccc32)n1)N1CCc2ccccc21",0,0
"O=C(c1cccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)c1)N1CCCCCC1",0,0
"O=C(c1ccccc1)N(Cc1cccs1)[C@@H]1CCS(=O)(=O)C1",0,0
"O=C(c1cnn2cccnc12)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1",0,0
"O=C(c1oc(=O)c2ccccc2c1-c1ccccc1)N1CCOCC1",0,0
"O=C1CC2(CCCCC2)Oc2ccc(OCC(=O)N3CCOCC3)cc21",0,0
"O=C1[C@H]2CCC[N@H+]2[C@@H](c2ccc(Cl)c(Cl)c2)N1c1ccccn1",0,0
"O=C1c2ccccc2C(=O)N1c1cccc(-c2nc3ccccc3o2)c1",0,0
"O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccc(Cl)s1",0,0
"O=S(=O)(c1ccc(Nc2ccc3c(c2)OCO3)nc1)N1CCOCC1",0,0
"O=c1[nH]n(-c2ncnc3c2cnn3-c2ccccc2)c(=O)c2ccccc12",0,0
"O=c1c2c3c(sc2nc2sc(C[NH+]4CCOCC4)cn12)CCCC3",0,0
"O=c1cc(COn2nnc3ccc(C(F)(F)F)cc32)nc2sccn12",0,0
"O=c1cc(CSc2ccc(Cl)cc2)[nH]c(N2CCCCC2)n1",0,0
"O=c1oc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)nc2ccccc12",0,0
"[NH3+]C[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O",0,0
"c1ccc(-c2nn3c(Cn4nnc5ccccc54)nnc3s2)cc1",0,0
"c1ccc(-c2nnnn2CCOCCn2nnnc2-c2ccccc2)cc1",0,0
"c1csc(CNc2nc3ccccc3n2CC[NH+]2CCOCC2)c1",0,0
"Cc1ccc(CCC(=O)Nc2nccs2)o1",1,0
"N#C/C(=C1\CCC[NH2+]1)c1ccc2ccccc2n1",0,1
"Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1",0,1
"O=[N+]([O-])c1ccccc1Nc1ccccc1",0,1
"COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)N4CC[NH+](Cc5ccccc5)CC4)ccc3c2=O)cc1",1,0
"COc1ccc(S(=O)(=O)N2CCC[N@H+](CC(=O)Nc3ccc(OC)c(Cl)c3)CC2)cc1",1,0
"COc1ccccc1-n1cnnc1SCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1",1,0
"Cc1noc(/C=C/c2ccco2)c1S(=O)(=O)N1CCC(C(=O)N2CCc3ccccc3C2)CC1",1,0
"O=C(CSc1n[nH]c(-c2cccs2)n1)N1CCN(S(=O)(=O)c2ccccc2)CC1",1,0
"COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccncc3)cs2)cc1",0,1
"COc1cc([C@H]2CC(=O)c3c([nH]c(C(=O)OCCOC(C)C)c3C)C2)cc(OC)c1OC",0,1
"COc1ccc(-c2nc(CSCC(=O)NCc3ccc4c(c3)OCO4)c(C)o2)cc1OC",0,1
"COc1ccc(C(=O)Nc2ccc(-c3ccc(C)o3)cc2)cc1S(=O)(=O)N1CCOCC1",0,1
"COc1ccc(N2CCN(c3nc(NCCc4ccc(OC)c(OC)c4)nc(OC)n3)CC2)cc1",0,1
"COc1ccc(N2CCn3c2nc2c3c(=O)n(CCCc3ccccc3)c(=O)n2C)c(OC)c1",0,1
"COc1ccc([C@@H]2CC(=O)c3cnc(NC(=O)c4ccccc4OC)nc3C2)c(OC)c1",0,1
"Cn1c(C(=O)N2CCC[C@@H](C(=O)NCCCSC3CCCCC3)C2)cc2sccc21",0,1
"O=C(C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1)N1CC=C(c2ccccc2)CC1",0,1
"C=CCn1c(SCc2csc(C)n2)nc2scc(-c3ccc(C)o3)c2c1=O",1,0
"COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc3c(c1)OCCO3)CC2",1,0
"COc1cccc(-c2nn(C)c3sc(C(=O)NCc4ccc(C)o4)cc23)c1",1,0
"Cc1ccccc1-c1nnn(CC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1",1,0
"Cn1c(CCNC(=O)c2ccco2)nc2cc(NS(=O)(=O)c3ccccc3)ccc21",1,0
"N#Cc1ccc(OCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)cc1",1,0
"O=C(C1CCC1)N1CCc2cc(S(=O)(=O)Nc3ccc4c(c3)OCO4)ccc21",1,0
"O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)[C@H]1[C@H](C(=O)[O-])[C@H]2C=C[C@@H]1O2",1,0
"O=C(OCc1ccc2c(c1)OCO2)c1ccc(S(=O)(=O)N2CCCC2)cc1",1,0
"O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(c2nc3ccccc3s2)CC1",1,0
"CCCC(=O)Nc1nc2ccc(NC(=O)c3ccc(Br)o3)cc2s1",0,1
"CCCC(=O)c1ccc(N2CCN(C(=O)c3ccccc3Br)CC2)c(F)c1",0,1
"CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1",0,1
"COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2",0,1
"COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccco3)cc2)cc1OC",0,1
"COc1ccc(Cl)cc1NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1",0,1
"COc1ccc([C@H]2SCCN2S(=O)(=O)c2ccc(F)cc2)cc1OC",0,1
"C[C@H](c1ccccc1)N1C[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1=O",0,1
"Cc1cc(C)c2cc(CN(CCO)C(=O)Nc3ccc(Cl)cc3)c(=O)[nH]c2c1",0,1
"N#CC1=C(SCC(=O)c2cc3ccccc3oc2=O)NC(=O)[C@@H](C#N)C12CCCC2",0,1
"O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1)c1cccs1",0,1
"O=C1Nc2ccccc2C2(CC[NH+](CCc3ccc(C(F)(F)F)cc3)CC2)O1",0,1
"O[C@H](COc1ccc2cc(Br)ccc2c1)C[NH+]1CCN(c2ccccn2)CC1",0,1
"c1ccc(CC[NH+]2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1",0,1
"C=CCn1c(SCC(=O)N2CCOCC2)nc2scc(-c3ccco3)c2c1=O",1,1
"COCCSc1ccccc1C(=O)Nc1cc(C)on1",1,0
"Cc1nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2s1",1,0
"N#CCc1ccc(NS(=O)(=O)c2cccs2)cc1",1,0
"C=CCNc1nc(NCc2ccco2)nc(OCC)n1",0,1
"C[C@@H]1CCCCN1c1nc(-c2ccncc2)nc2ccccc12",0,1
"Cc1cccc(N2CCc3c2[nH+]c2ccccc2c3N)c1",0,1
"Cn1c(-c2ccc(F)cc2)c[nH+]c1NCc1ccccc1",0,1
"O=C1C[C@](O)(C(F)(F)F)Oc2c1ccc1ccccc21",0,1
"O[C@H](CNc1nc2ccccc2s1)c1ccccc1",0,1
"c1ccc(-c2nc3nonc3nc2-c2ccccc2)cc1",0,1
"c1ccc(COc2nsnc2N2CCOCC2)cc1",0,1
"CCCc1nc2sc3ccccc3c(=O)c2c(=O)n1Cc1ccco1",1,0
"CN(C)S(=O)(=O)c1ccc(C(=O)NCc2cccs2)cc1",1,0
"Cc1cc(C)n2cc(CSc3nnnn3-c3ccc(Cl)cc3)[nH+]c2n1",1,0
"Cc1cc(NC(=O)CSc2nnc(-c3ccoc3C)o2)no1",1,0
"Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C",1,0
"Cc1nc(COC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1",1,0
"Fc1ccccc1Cn1nnc2c(NCCc3ccccn3)ncnc21",1,0
"c1ccc2c(c1)ncn2Cc1nnc2sc(-c3ccncc3)nn12",1,0
"C/C=C/c1ccc(OCCCCN2C(=O)NC(C)(C)C2=O)c(OC)c1",0,1
"CCOc1cc(C(=O)Nc2ccc3c(c2)OCO3)ccc1OC(F)F",0,1
"CCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C",0,1
"CCn1c(SCc2nc(=O)c3ccccc3[nH]2)nc2ccccc2c1=O",0,1
"COC(=O)[C@@H](C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C",0,1
"COc1ccc(OC)c(Nc2cc(-c3ccccc3)nc(N)n2)c1",0,1
"Cc1nnc(SCCC(=O)Nc2nc(-c3ccccc3)ns2)s1",0,1
"Cc1noc(C)c1CSc1nc2[nH]ncc2c(=O)n1-c1ccccc1",0,1
"FC(F)C(F)(F)C(F)(F)C(F)(F)c1cc(-c2ccccc2)n[nH]1",0,1
"O=C(COc1ccc(Cl)cc1)Nc1nc(-c2cccs2)cs1",0,1
"O=C1OCC2=C1[C@@H](c1ccc3c(c1)OCO3)Sc1ccccc1N2",0,1
"O=C1c2ccccc2[C@H](Nc2ccc3c(c2)OCCO3)N1Cc1ccco1",0,1
"O=S(=O)(Nc1cccc(-c2cn3ccsc3[nH+]2)c1)c1ccc(F)cc1",0,1
"Oc1c(C[NH+]2CCN(c3ccccn3)CC2)cc(Cl)c2cccnc12",0,1
"c1ccc(-c2csc(N3CCN(c4ccccn4)CC3)n2)cc1",0,1
"c1ccc(C2=Nn3c(nnc3-c3cc(-c4ccccc4)n[nH]3)SC2)cc1",0,1
